Aviation Analytics Mart -- Redshift | Table: dim_date
Enterprise calendar dimension -- static reference table. One row per calendar day. Powers all time-series and period-over-period reporting across the Gold layer.
date_key,date,day,week,month,quarter,year,is_weekend_flag,holiday_flag
60,Maintenance - Boarding Completed,Maintenance,Operational event indicating 'boarding completed' within the maintenance process.
61,Maintenance - Pushback,Maintenance,Operational event indicating 'pushback' within the maintenance process.
62,Maintenance - Wheels Up,Maintenance,Operational event indicating 'wheels up' within the maintenance process.
63,Maintenance - Wheels Down,Maintenance,Operational event indicating 'wheels down' within the maintenance process.
64,Maintenance - Gate Arrival,Maintenance,Operational event indicating 'gate arrival' within the maintenance process.
65,Maintenance - Gate Departure,Maintenance,Operational event indicating 'gate departure' within the maintenance process.
66,Maintenance - Inspection Started,Maintenance,Operational event indicating 'inspection started' within the maintenance process.
67,Maintenance - Inspection Completed,Maintenance,Operational event indicating 'inspection completed' within the maintenance process.
68,Maintenance - Alert Raised,Maintenance,Operational event indicating 'alert raised' within the maintenance process.
69,Maintenance - Alert Cleared,Maintenance,Operational event indicating 'alert cleared' within the maintenance process.
70,Maintenance - Handover,Maintenance,Operational event indicating 'handover' within the maintenance process.
71,Maintenance - Clearance Issued,Maintenance,Operational event indicating 'clearance issued' within the maintenance process.
72,Maintenance - Report Filed,Maintenance,Operational event indicating 'report filed' within the maintenance process.
73,Weather - Scheduled,Weather,Operational event indicating 'scheduled' within the weather process.
74,Weather - Delayed,Weather,Operational event indicating 'delayed' within the weather process.
75,Weather - Cancelled,Weather,Operational event indicating 'cancelled' within the weather process.
76,Weather - Diverted,Weather,Operational event indicating 'diverted' within the weather process.
77,Weather - Boarding Started,Weather,Operational event indicating 'boarding started' within the weather process.
78,Weather - Boarding Completed,Weather,Operational event indicating 'boarding completed' within the weather process.
79,Weather - Pushback,Weather,Operational event indicating 'pushback' within the weather process.
80,Weather - Wheels Up,Weather,Operational event indicating 'wheels up' within the weather process.
81,Weather - Wheels Down,Weather,Operational event indicating 'wheels down' within the weather process.
82,Weather - Gate Arrival,Weather,Operational event indicating 'gate arrival' within the weather process.
83,Weather - Gate Departure,Weather,Operational event indicating 'gate departure' within the weather process.
84,Weather - Inspection Started,Weather,Operational event indicating 'inspection started' within the weather process.
85,Weather - Inspection Completed,Weather,Operational event indicating 'inspection completed' within the weather process.
86,Weather - Alert Raised,Weather,Operational event indicating 'alert raised' within the weather process.
87,Weather - Alert Cleared,Weather,Operational event indicating 'alert cleared' within the weather process.
88,Weather - Handover,Weather,Operational event indicating 'handover' within the weather process.
89,Weather - Clearance Issued,Weather,Operational event indicating 'clearance issued' within the weather process.
90,Weather - Report Filed,Weather,Operational event indicating 'report filed' within the weather process.
91,Security - Scheduled,Security,Operational event indicating 'scheduled' within the security process.
92,Security - Delayed,Security,Operational event indicating 'delayed' within the security process.
93,Security - Cancelled,Security,Operational event indicating 'cancelled' within the security process.
94,Security - Diverted,Security,Operational event indicating 'diverted' within the security process.
95,Security - Boarding Started,Security,Operational event indicating 'boarding started' within the security process.
96,Security - Boarding Completed,Security,Operational event indicating 'boarding completed' within the security process.
97,Security - Pushback,Security,Operational event indicating 'pushback' within the security process.
98,Security - Wheels Up,Security,Operational event indicating 'wheels up' within the security process.
99,Security - Wheels Down,Security,Operational event indicating 'wheels down' within the security process.
100,Security - Gate Arrival,Security,Operational event indicating 'gate arrival' within the security process.
101,Security - Gate Departure,Security,Operational event indicating 'gate departure' within the security process.
102,Security - Inspection Started,Security,Operational event indicating 'inspection started' within the security process.
103,Security - Inspection Completed,Security,Operational event indicating 'inspection completed' within the security process.
104,Security - Alert Raised,Security,Operational event indicating 'alert raised' within the security process.
105,Security - Alert Cleared,Security,Operational event indicating 'alert cleared' within the security process.

Aviation Analytics Mart -- Redshift | Table: dim_airport
"Airport master dimension -- static reference table. One row per airport, used as both origin and destination across dim_route and the flight facts."
airport_key,airport_code,airport_name,city,country,region,iata_code,icao_code,latitude,longitude,timezone
1,ATL,Hartsfield-Jackson Atlanta International,Atlanta,USA,North America,ATL,KATL,33.6407,-84.4277,America/New_York
2,PEK,Beijing Capital International,Beijing,China,Asia,PEK,ZBAA,40.0801,116.5846,Asia/Shanghai
3,LAX,Los Angeles International,Los Angeles,USA,North America,LAX,KLAX,33.9416,-118.4085,America/Los_Angeles
4,DXB,Dubai International,Dubai,UAE,Middle East,DXB,OMDB,25.2532,55.3657,Asia/Dubai
5,HND,Tokyo Haneda,Tokyo,Japan,Asia,HND,RJTT,35.5494,139.7798,Asia/Tokyo
6,ORD,O'Hare International,Chicago,USA,North America,ORD,KORD,41.9742,-87.9073,America/Chicago
7,LHR,London Heathrow,London,UK,Europe,LHR,EGLL,51.47,-0.4543,Europe/London
8,PVG,Shanghai Pudong International,Shanghai,China,Asia,PVG,ZSPD,31.1443,121.8083,Asia/Shanghai
9,CDG,Paris Charles de Gaulle,Paris,France,Europe,CDG,LFPG,49.0097,2.5479,Europe/Paris
10,DFW,Dallas Fort Worth International,Dallas,USA,North America,DFW,KDFW,32.8998,-97.0403,America/Chicago
11,AMS,Amsterdam Schiphol,Amsterdam,Netherlands,Europe,AMS,EHAM,52.3105,4.7683,Europe/Amsterdam
12,FRA,Frankfurt am Main,Frankfurt,Germany,Europe,FRA,EDDF,50.0379,8.5622,Europe/Berlin
13,IST,Istanbul Airport,Istanbul,Turkey,Europe,IST,LTFM,41.2753,28.7519,Europe/Istanbul
14,CAN,Guangzhou Baiyun International,Guangzhou,China,Asia,CAN,ZGGG,23.3924,113.2988,Asia/Shanghai
15,JFK,John F Kennedy International,New York,USA,North America,JFK,KJFK,40.6413,-73.7781,America/New_York
16,SIN,Singapore Changi,Singapore,Singapore,Asia,SIN,WSSS,1.3644,103.9915,Asia/Singapore
17,DEN,Denver International,Denver,USA,North America,DEN,KDEN,39.8561,-104.6737,America/Denver
18,ICN,Incheon International,Seoul,South Korea,Asia,ICN,RKSI,37.4602,126.4407,Asia/Seoul
19,KUL,Kuala Lumpur International,Kuala Lumpur,Malaysia,Asia,KUL,WMKK,2.7456,101.7099,Asia/Kuala_Lumpur
20,BKK,Suvarnabhumi,Bangkok,Thailand,Asia,BKK,VTBS,13.69,100.7501,Asia/Bangkok
21,MAD,Adolfo Suarez Madrid-Barajas,Madrid,Spain,Europe,MAD,LEMD,40.4983,-3.5676,Europe/Madrid
22,SFO,San Francisco International,San Francisco,USA,North America,SFO,KSFO,37.6213,-122.379,America/Los_Angeles
23,BCN,Barcelona-El Prat,Barcelona,Spain,Europe,BCN,LEBL,41.2971,2.0785,Europe/Madrid
24,YYZ,Toronto Pearson International,Toronto,Canada,North America,YYZ,CYYZ,43.6777,-79.6248,America/Toronto
25,MUC,Munich Airport,Munich,Germany,Europe,MUC,EDDM,48.3538,11.7861,Europe/Berlin
26,SYD,Sydney Kingsford Smith,Sydney,Australia,Oceania,SYD,YSSY,-33.9399,151.1753,Australia/Sydney
27,GRU,Sao Paulo-Guarulhos International,Sao Paulo,Brazil,South America,GRU,SBGR,-23.4356,-46.4731,America/Sao_Paulo
28,MEX,Mexico City International,Mexico City,Mexico,North America,MEX,MMMX,19.4363,-99.0721,America/Mexico_City
29,MIA,Miami International,Miami,USA,North America,MIA,KMIA,25.7959,-80.287,America/New_York
30,SEA,Seattle-Tacoma International,Seattle,USA,North America,SEA,KSEA,47.4502,-122.3088,America/Los_Angeles
31,BOM,Chhatrapati Shivaji Maharaj International,Mumbai,India,Asia,BOM,VABB,19.0896,72.8656,Asia/Kolkata
32,DEL,Indira Gandhi International,Delhi,India,Asia,DEL,VIDP,28.5562,77.1,Asia/Kolkata
33,JNB,OR Tambo International,Johannesburg,South Africa,Africa,JNB,FAOR,-26.1392,28.246,Africa/Johannesburg
34,CAI,Cairo International,Cairo,Egypt,Africa,CAI,HECA,30.1219,31.4056,Africa/Cairo
35,LOS,Murtala Muhammed International,Lagos,Nigeria,Africa,LOS,DNMM,6.5774,3.3212,Africa/Lagos
36,NBO,Jomo Kenyatta International,Nairobi,Kenya,Africa,NBO,HKJK,-1.3192,36.9278,Africa/Nairobi
37,EZE,Ministro Pistarini International,Buenos Aires,Argentina,South America,EZE,SAEZ,-34.8222,-58.5358,America/Argentina/Buenos_Aires
38,SCL,Arturo Merino Benitez International,Santiago,Chile,South America,SCL,SCEL,-33.393,-70.7858,America/Santiago
39,LIM,Jorge Chavez International,Lima,Peru,South America,LIM,SPJC,-12.0219,-77.1143,America/Lima
40,AKL,Auckland Airport,Auckland,New Zealand,Oceania,AKL,NZAA,-37.0082,174.785,Pacific/Auckland
41,ONB,ONB Regional Airport,ONB City,France,South America,ONB,KONB,-14.77758,92.319535,UTC
42,UOY,UOY Regional Airport,UOY City,Canada,Europe,UOY,KUOY,-26.61797,-132.835238,UTC
43,JOW,JOW Regional Airport,JOW City,Japan,North America,JOW,KJOW,-56.39132,46.80802,UTC
44,ZHW,ZHW Regional Airport,ZHW City,Germany,Asia,ZHW,KZHW,8.854876,18.810507,UTC
45,CHD,CHD Regional Airport,CHD City,China,North America,CHD,KCHD,20.963711,-124.570395,UTC
46,WJQ,WJQ Regional Airport,WJQ City,Italy,Africa,WJQ,KWJQ,44.340493,172.888068,UTC
47,HOR,HOR Regional Airport,HOR City,UK,Africa,HOR,KHOR,-36.173704,35.775936,UTC
48,XEC,XEC Regional Airport,XEC City,Italy,Middle East,XEC,KXEC,38.750773,-30.620728,UTC
49,ZQI,ZQI Regional Airport,ZQI City,USA,Asia,ZQI,KZQI,30.756373,121.491332,UTC
50,SVP,SVP Regional Airport,SVP City,UK,Africa,SVP,KSVP,7.322572,-55.755381,UTC
51,RYR,RYR Regional Airport,RYR City,Egypt,Africa,RYR,KRYR,56.606532,133.056606,UTC
52,WHS,WHS Regional Airport,WHS City,Egypt,Europe,WHS,KWHS,47.001622,-32.120966,UTC
53,KXP,KXP Regional Airport,KXP City,Egypt,Africa,KXP,KKXP,63.55175,105.261718,UTC
54,UEP,UEP Regional Airport,UEP City,Canada,Europe,UEP,KUEP,2.786394,32.464955,UTC
55,DOD,DOD Regional Airport,DOD City,Australia,Africa,DOD,KDOD,-58.08155,-128.10405,UTC
56,UEC,UEC Regional Airport,UEC City,Japan,Middle East,UEC,KUEC,61.150454,-58.117956,UTC
57,WMU,WMU Regional Airport,WMU City,Brazil,Middle East,WMU,KWMU,-18.929301,62.768698,UTC
58,RMK,RMK Regional Airport,RMK City,Japan,Middle East,RMK,KRMK,7.627002,42.285406,UTC
59,HUV,HUV Regional Airport,HUV City,Nigeria,Europe,HUV,KHUV,33.345796,-23.77027,UTC
60,DYU,DYU Regional Airport,DYU City,Mexico,Africa,DYU,KDYU,-39.204402,-72.192211,UTC
61,ABK,ABK Regional Airport,ABK City,Canada,Asia,ABK,KABK,-15.192082,-24.952756,UTC
62,HQN,HQN Regional Airport,HQN City,Chile,Oceania,HQN,KHQN,39.064934,-118.805886,UTC
63,CTM,CTM Regional Airport,CTM City,Peru,Oceania,CTM,KCTM,-29.896276,148.618446,UTC
64,EHO,EHO Regional Airport,EHO City,Italy,Africa,EHO,KEHO,-28.084161,-176.616925,UTC
65,ZOJ,ZOJ Regional Airport,ZOJ City,New Zealand,Europe,ZOJ,KZOJ,-50.767262,160.284829,UTC
66,SJU,SJU Regional Airport,SJU City,India,Oceania,SJU,KSJU,-28.737722,124.309413,UTC
67,GMP,GMP Regional Airport,GMP City,Mexico,Europe,GMP,KGMP,-12.329463,-50.774703,UTC
68,JWJ,JWJ Regional Airport,JWJ City,USA,Middle East,JWJ,KJWJ,22.278727,-81.187063,UTC
69,SVY,SVY Regional Airport,SVY City,Canada,South America,SVY,KSVY,33.146519,119.822004,UTC
70,JYZ,JYZ Regional Airport,JYZ City,Spain,South America,JYZ,KJYZ,40.241495,-101.158366,UTC
71,GTI,GTI Regional Airport,GTI City,UK,Oceania,GTI,KGTI,-47.854509,45.884919,UTC
72,BJZ,BJZ Regional Airport,BJZ City,China,North America,BJZ,KBJZ,12.446726,83.649516,UTC
73,CJK,CJK Regional Airport,CJK City,India,Europe,CJK,KCJK,-34.900651,103.144612,UTC
74,LQQ,LQQ Regional Airport,LQQ City,Italy,Middle East,LQQ,KLQQ,-39.431947,149.057623,UTC
75,PZJ,PZJ Regional Airport,PZJ City,Kenya,Middle East,PZJ,KPZJ,-45.603787,166.641585,UTC
76,EYH,EYH Regional Airport,EYH City,Egypt,Middle East,EYH,KEYH,40.573456,-48.320982,UTC
77,ZMA,ZMA Regional Airport,ZMA City,Italy,South America,ZMA,KZMA,-44.551408,-47.309163,UTC
78,XVI,XVI Regional Airport,XVI City,Chile,Africa,XVI,KXVI,42.802163,158.505081,UTC
79,DVH,DVH Regional Airport,DVH City,Japan,North America,DVH,KDVH,17.443358,159.540889,UTC
80,KTH,KTH Regional Airport,KTH City,Brazil,Oceania,KTH,KKTH,42.981919,147.37955,UTC
81,JUN,JUN Regional Airport,JUN City,Mexico,Europe,JUN,KJUN,-54.331649,-166.603634,UTC
82,PDD,PDD Regional Airport,PDD City,Spain,South America,PDD,KPDD,-43.041994,-16.688248,UTC
83,VXW,VXW Regional Airport,VXW City,New Zealand,Africa,VXW,KVXW,13.417543,81.575694,UTC
84,NUD,NUD Regional Airport,NUD City,Japan,South America,NUD,KNUD,-8.985514,162.547749,UTC
85,BWL,BWL Regional Airport,BWL City,France,Africa,BWL,KBWL,-4.413018,-94.99945,UTC
86,LDV,LDV Regional Airport,LDV City,South Africa,South America,LDV,KLDV,52.712027,52.137652,UTC
87,BMI,BMI Regional Airport,BMI City,France,North America,BMI,KBMI,58.626349,116.708789,UTC
88,CVG,CVG Regional Airport,CVG City,Peru,North America,CVG,KCVG,-53.677686,-59.936704,UTC
89,EZS,EZS Regional Airport,EZS City,France,North America,EZS,KEZS,43.72723,19.514804,UTC
90,SGH,SGH Regional Airport,SGH City,Kenya,Middle East,SGH,KSGH,-41.555728,144.191173,UTC
91,AIE,AIE Regional Airport,AIE City,UK,South America,AIE,KAIE,-28.668225,-117.181036,UTC
92,VAE,VAE Regional Airport,VAE City,USA,Asia,VAE,KVAE,38.748083,-94.344622,UTC
93,KAF,KAF Regional Airport,KAF City,Italy,North America,KAF,KKAF,-44.155182,-28.4542,UTC
94,DXC,DXC Regional Airport,DXC City,Japan,Africa,DXC,KDXC,37.25213,4.765665,UTC
95,DOQ,DOQ Regional Airport,DOQ City,Spain,South America,DOQ,KDOQ,-54.57937,101.961719,UTC
96,VQJ,VQJ Regional Airport,VQJ City,China,Oceania,VQJ,KVQJ,60.503273,-158.102853,UTC
97,PMN,PMN Regional Airport,PMN City,Mexico,Africa,PMN,KPMN,29.050164,-20.317561,UTC
98,CKT,CKT Regional Airport,CKT City,UK,North America,CKT,KCKT,-44.226051,44.754298,UTC
99,SRW,SRW Regional Airport,SRW City,Kenya,Africa,SRW,KSRW,64.328469,11.000461,UTC
100,OQT,OQT Regional Airport,OQT City,India,North America,OQT,KOQT,39.137012,-138.810934,UTC

Aviation Analytics Mart -- Redshift | Table: dim_route
Route master dimension -- SCD Type 1. One row per unique origin/destination airport pair. route_distance_miles and route_type are derived from the linked dim_airport coordinates.
route_key,origin_airport_key,destination_airport_key,route_distance_miles,region,route_type,domestic_international
1,84,99,8369.35,South America-Africa,Long Haul,International
2,71,93,3435.74,Oceania-North America,Long Haul,International
3,28,56,3494.26,North America-Middle East,Long Haul,International
4,58,30,8516.3,Middle East-North America,Long Haul,International
5,53,44,5562.02,Africa-Asia,Long Haul,International
6,59,52,1039.99,Europe,Medium Haul,International
7,54,94,2959.42,Europe-Africa,Medium Haul,International
8,13,41,5601.5,Europe-South America,Long Haul,International
9,55,41,6905.51,Africa-South America,Long Haul,International
10,86,33,5635.39,South America-Africa,Long Haul,Domestic
11,48,20,7645.27,Middle East-Asia,Long Haul,International
12,88,61,3261.04,North America-Asia,Long Haul,International
13,9,12,278.86,Europe,Short Haul,International
14,11,12,227.25,Europe,Short Haul,International
15,56,13,3682.81,Middle East-Europe,Long Haul,International
16,96,95,9627.21,Oceania-South America,Long Haul,International
17,48,17,3838.49,Middle East-North America,Long Haul,International
18,72,8,2747.83,North America-Asia,Medium Haul,Domestic
19,76,72,7658.72,Middle East-North America,Long Haul,International
20,72,43,5205.62,North America,Long Haul,International
21,86,16,4619.39,South America-Asia,Long Haul,International
22,53,46,2878.94,Africa,Medium Haul,International
23,86,97,3932.06,South America-Africa,Long Haul,International
24,55,93,4017.84,Africa-North America,Long Haul,International
25,7,37,6920.22,Europe-South America,Long Haul,International
26,77,40,6218.42,South America-Oceania,Long Haul,International
27,46,14,3622.43,Africa-Asia,Long Haul,International
28,74,65,953.32,Middle East-Europe,Medium Haul,International
29,28,20,9780.46,North America-Asia,Long Haul,International
30,85,62,3366.09,Africa-Oceania,Long Haul,International
31,29,14,8918.91,North America-Asia,Long Haul,International
32,45,72,9437.03,North America,Long Haul,Domestic
33,48,15,2275.03,Middle East-North America,Medium Haul,International
34,98,36,3003.21,North America-Africa,Long Haul,International
35,74,29,9454.96,Middle East-North America,Long Haul,International
36,55,72,8875.74,Africa-North America,Long Haul,International
37,99,80,4653.73,Africa-Oceania,Long Haul,International
38,79,87,3570.19,North America,Long Haul,International
39,83,72,154.93,Africa-North America,Short Haul,International
40,4,78,5666.3,Middle East-Africa,Long Haul,International
41,85,89,7643.05,Africa-North America,Long Haul,Domestic
42,35,4,3663.67,Africa-Middle East,Long Haul,International
43,24,35,5552.88,North America-Africa,Long Haul,International
44,90,98,4697.75,Middle East-North America,Long Haul,International
45,40,44,9978.75,Oceania-Asia,Long Haul,International
46,45,1,2596.61,North America,Medium Haul,International
47,24,19,9228.29,North America-Asia,Long Haul,International
48,73,85,9475.63,Europe-Africa,Long Haul,International
49,52,9,1594.64,Europe,Medium Haul,International
50,19,95,3960.84,Asia-South America,Long Haul,International
51,82,4,6565.35,South America-Middle East,Long Haul,International
52,12,96,4763.09,Europe-Oceania,Long Haul,International
53,68,28,1170.59,Middle East-North America,Medium Haul,International
54,49,54,6062.27,Asia-Europe,Long Haul,International
55,59,44,3190.82,Europe-Asia,Long Haul,International
56,21,48,1439.14,Europe-Middle East,Medium Haul,International
57,40,93,6643.4,Oceania-North America,Long Haul,International
58,42,100,4559.63,Europe-North America,Long Haul,International
59,73,77,6643.09,Europe-South America,Long Haul,International
60,11,7,230.1,Europe,Short Haul,International
61,20,21,6333.33,Asia-Europe,Long Haul,International
62,97,80,7398.97,Africa-Oceania,Long Haul,International
63,7,87,4054.28,Europe-North America,Long Haul,International
64,11,35,3160.96,Europe-Africa,Long Haul,International
65,57,85,10225.89,Middle East-Africa,Long Haul,International
66,55,63,4251.24,Africa-Oceania,Long Haul,International
67,78,57,7382.38,Africa-Middle East,Long Haul,International
68,54,35,2023.44,Europe-Africa,Medium Haul,International
69,28,97,4919.18,North America-Africa,Long Haul,Domestic
70,66,15,11125.35,Oceania-North America,Long Haul,International
71,45,56,4175.84,North America-Middle East,Long Haul,International
72,15,37,5303.45,North America-South America,Long Haul,International
73,87,76,5528.93,North America-Middle East,Long Haul,International
74,63,68,9325.41,Oceania-Middle East,Long Haul,International
75,86,40,9515.71,South America-Oceania,Long Haul,International
76,6,29,1198.96,North America,Medium Haul,Domestic
77,51,77,11603.85,Africa-South America,Long Haul,International
78,8,1,7645.06,Asia-North America,Long Haul,International
79,27,39,2159.07,South America,Medium Haul,International
80,28,99,5583.52,North America-Africa,Long Haul,International
81,18,98,7600.16,Asia-North America,Long Haul,International
82,33,38,5723.08,Africa-South America,Long Haul,International
83,42,16,8289.96,Europe-Asia,Long Haul,International
84,1,64,7378.52,North America-Africa,Long Haul,International
85,96,56,3029.71,Oceania-Middle East,Long Haul,International
86,23,17,5190.7,Europe-North America,Long Haul,International
87,49,69,191.96,Asia-South America,Short Haul,International
88,91,30,5269.01,South America-North America,Long Haul,International
89,65,72,6314.24,Europe-North America,Long Haul,International
90,86,46,4868.12,South America-Africa,Long Haul,International
91,10,51,5594.13,North America-Africa,Long Haul,International
92,95,6,11457.02,South America-North America,Long Haul,International
93,56,3,3217.88,Middle East-North America,Long Haul,International
94,59,10,4143.45,Europe-North America,Long Haul,International
95,41,74,3809.61,South America-Middle East,Long Haul,International
96,55,74,3720.05,Africa-Middle East,Long Haul,International
97,52,91,7421.95,Europe-South America,Long Haul,International
98,82,54,4396.04,South America-Europe,Long Haul,International
99,38,15,5118.89,South America-North America,Long Haul,International
100,52,3,4392.8,Europe-North America,Long Haul,International
101,42,22,4490.08,Europe-North America,Long Haul,International
102,80,59,7133.52,Oceania-Europe,Long Haul,International
103,89,47,5614.33,North America-Africa,Long Haul,International
104,12,56,2586.66,Europe-Middle East,Medium Haul,International
105,14,32,2268.0,Asia,Medium Haul,International
106,56,76,1480.78,Middle East,Medium Haul,International
107,52,68,3199.83,Europe-Middle East,Long Haul,International
108,11,51,4360.9,Europe-Africa,Long Haul,International
109,40,96,6910.54,Oceania,Long Haul,International
110,44,29,6510.4,Asia-North America,Long Haul,International

Aviation Analytics Mart -- Redshift | Table: dim_customer
Data-platform customer dimension -- SCD Type 1. One row per subscribing customer of the analytics data products. active_flag identifies current subscribers.
customer_key,customer_name,customer_type,country,segment,active_flag
1,Summit OTA Inc.,Media/Press,Mexico,Non-Profit,TRUE
2,Anchor MRO Provider Group,OTA,Spain,Enterprise,TRUE
3,Pacific OTA Co.,OTA,Brazil,Mid-Market,TRUE
4,Meridian Research Institute Partners,Insurance,Chile,Government,TRUE
5,Anchor Insurance Co.,MRO Provider,Kenya,Mid-Market,TRUE
6,Apex Research Institute Group,Government,Chile,Enterprise,TRUE
7,National Government Partners,Research Institute,Canada,Enterprise,TRUE
8,Atlantic Airport Authority Inc.,Insurance,Peru,Non-Profit,TRUE
9,Prime Media/Press Inc.,Research Institute,Chile,Mid-Market,TRUE
10,Apex Media/Press LLC,Airline,China,Enterprise,TRUE
11,Beacon MRO Provider Inc.,Media/Press,Germany,Enterprise,TRUE
12,Apex Research Institute Co.,Media/Press,Peru,Mid-Market,TRUE
13,Anchor Government Partners,Leasing Company,Kenya,Non-Profit,FALSE
14,Meridian MRO Provider Inc.,MRO Provider,Mexico,Non-Profit,TRUE
15,Atlantic Government Co.,OTA,Kenya,Enterprise,TRUE
16,United MRO Provider Group,Leasing Company,UK,Non-Profit,TRUE
17,National Government Co.,Leasing Company,Kenya,Mid-Market,TRUE
18,Beacon Media/Press Inc.,Leasing Company,Australia,SMB,FALSE
19,Atlantic OTA LLC,MRO Provider,Japan,Mid-Market,TRUE
20,United OTA Inc.,Government,Mexico,Non-Profit,TRUE
21,Meridian MRO Provider Co.,OTA,Peru,Government,TRUE
22,United Insurance LLC,Research Institute,Canada,Government,TRUE
23,Cornerstone Corporate Travel Partners,Insurance,Nigeria,Government,TRUE
24,Pacific Government Partners,Corporate Travel,South Africa,Non-Profit,TRUE
25,Apex Government Partners,Media/Press,Australia,Government,TRUE
26,Beacon Corporate Travel Co.,OTA,Italy,Enterprise,TRUE
27,Beacon MRO Provider Co.,Airport Authority,Australia,Enterprise,TRUE
28,Sterling OTA Group,Research Institute,Australia,Mid-Market,TRUE
29,National Corporate Travel Partners,MRO Provider,USA,Government,FALSE
30,Vertex MRO Provider LLC,Leasing Company,Brazil,SMB,TRUE
31,Summit Airport Authority Group,OTA,UK,Enterprise,TRUE
32,Beacon Research Institute LLC,Research Institute,China,Non-Profit,FALSE
33,National Airline Group,Corporate Travel,UK,Non-Profit,TRUE
34,Prime Media/Press Partners,Airport Authority,Nigeria,Mid-Market,TRUE
35,Global Corporate Travel Partners,Insurance,China,Enterprise,TRUE
36,Anchor Research Institute Co.,Media/Press,USA,Non-Profit,TRUE
37,Cornerstone OTA Group,Leasing Company,USA,Non-Profit,TRUE
38,Prime Leasing Company LLC,Airport Authority,Australia,SMB,FALSE
39,Vertex Media/Press Co.,Media/Press,New Zealand,Enterprise,TRUE
40,Apex Airline Partners,MRO Provider,Italy,Enterprise,TRUE
41,National MRO Provider LLC,Airport Authority,Chile,SMB,TRUE
42,Summit Media/Press Group,OTA,China,Government,TRUE
43,Sterling OTA Inc.,Research Institute,Canada,SMB,TRUE
44,Sterling Corporate Travel Inc.,MRO Provider,Nigeria,Non-Profit,TRUE
45,Beacon Media/Press Partners,Government,Canada,Mid-Market,TRUE
46,Beacon Airline Group,Government,Mexico,SMB,TRUE
47,Horizon Research Institute Partners,MRO Provider,Germany,Government,TRUE
48,Sterling Airport Authority Partners,Airport Authority,India,Non-Profit,TRUE
49,United Media/Press Group,MRO Provider,Mexico,Enterprise,TRUE
50,Atlantic Government Partners,Insurance,India,Mid-Market,TRUE
51,Summit Research Institute Inc.,MRO Provider,Peru,Government,TRUE
52,Sterling Airline Inc.,Leasing Company,South Africa,Non-Profit,TRUE
53,Meridian OTA Inc.,OTA,Peru,Government,FALSE
54,National Corporate Travel Group,MRO Provider,Egypt,Non-Profit,FALSE
55,United Research Institute Group,MRO Provider,China,Enterprise,TRUE
56,Vertex MRO Provider Partners,MRO Provider,Italy,Mid-Market,TRUE
57,Global OTA Partners,Media/Press,Egypt,Non-Profit,TRUE
58,Sterling Government Partners,Corporate Travel,Peru,SMB,TRUE
59,Apex Corporate Travel Inc.,OTA,Brazil,Government,TRUE
60,Cornerstone Research Institute Inc.,MRO Provider,South Africa,Enterprise,TRUE
61,Atlantic Government LLC,OTA,South Africa,Non-Profit,TRUE
62,Pacific OTA LLC,Research Institute,USA,SMB,TRUE
63,Summit Research Institute Co.,OTA,Peru,Enterprise,FALSE
64,Horizon Research Institute Co.,Leasing Company,India,Non-Profit,FALSE
65,Summit Airport Authority Partners,Research Institute,Australia,SMB,TRUE
66,Beacon Media/Press Co.,OTA,UK,Government,TRUE
67,Beacon Airline Inc.,Media/Press,UK,SMB,TRUE
68,Summit Corporate Travel Group,Media/Press,Nigeria,Enterprise,TRUE
69,Meridian Media/Press Group,OTA,Nigeria,Non-Profit,TRUE
70,Vertex OTA Co.,Insurance,UK,Mid-Market,TRUE
71,Cornerstone Insurance Group,Insurance,Canada,Enterprise,TRUE
72,Meridian Insurance Group,Corporate Travel,Chile,Government,TRUE
73,Global Research Institute Co.,Government,Nigeria,Government,TRUE
74,Sterling Leasing Company Group,Research Institute,Brazil,Enterprise,TRUE
75,Pacific MRO Provider Co.,OTA,Kenya,SMB,TRUE
76,Beacon MRO Provider Partners,OTA,South Africa,Non-Profit,TRUE
77,Summit Corporate Travel Partners,Airport Authority,Italy,Government,TRUE
78,Horizon Insurance Partners,Corporate Travel,Germany,SMB,TRUE
79,Cornerstone MRO Provider LLC,OTA,Japan,Non-Profit,TRUE
80,Global Airport Authority Partners,Media/Press,China,Mid-Market,TRUE
81,Summit Airline Inc.,Government,Japan,Non-Profit,TRUE
82,Meridian Research Institute Group,Media/Press,USA,Enterprise,TRUE
83,Anchor Government Group,Leasing Company,South Africa,Enterprise,TRUE
84,Prime Media/Press LLC,MRO Provider,New Zealand,SMB,FALSE
85,Vertex Research Institute Co.,Government,Peru,Non-Profit,TRUE
86,National Leasing Company Group,MRO Provider,New Zealand,SMB,TRUE
87,Pacific Insurance Co.,Leasing Company,Australia,Enterprise,FALSE
88,United MRO Provider Partners,Media/Press,China,Mid-Market,TRUE
89,Vertex OTA Group,Insurance,Kenya,Mid-Market,TRUE
90,Prime Government Co.,MRO Provider,Australia,Non-Profit,TRUE
91,Apex Airline Group,MRO Provider,Mexico,Government,TRUE
92,Sterling Airline Co.,Research Institute,Italy,Non-Profit,TRUE
93,Cornerstone Airline Co.,Research Institute,Germany,Non-Profit,TRUE
94,Beacon Corporate Travel Inc.,Insurance,Mexico,Mid-Market,FALSE
95,Summit Leasing Company LLC,Leasing Company,France,Government,TRUE
96,Prime Research Institute Inc.,OTA,Australia,Mid-Market,TRUE
